2016-04-01;-3.8012999999999995
2016-04-02;2.6298000000000004
2016-04-03;1.5286
2016-04-04;1.9005999999999996
2016-04-05;0.007299999999998863
2016-04-06;9.683
2016-04-07;0.7068999999999983
2016-04-08;4.4399
2016-04-09;1.8824999999999998
2016-04-10;-0.9684999999999999
2016-04-11;3.8780999999999994
2016-04-12;7.376000000000002
2016-04-13;3.4606000000000012
2016-04-14;8.800999999999998
2016-04-15;17.5288
2016-04-16;1.5269000000000004
2016-04-17;-0.00660000000000005
2016-04-18;2.170600000000001
2016-04-19;4.5828
2016-04-20;7.1629999999999985
2016-04-21;-10.867499999999998
2016-04-22;-1.3850999999999996
2016-04-23;-0.9742999999999999
2016-04-24;5.1051
2016-04-25;7.2173000000000025
2016-04-26;3.895400000000004
2016-04-27;-0.10330000000000028
2016-04-28;1.9978000000000002
2016-04-29;-2.1871
2016-05-01;1.2361
2016-05-02;4.728400000000001
2016-05-03;6.753900000000001
2016-05-04;3.8925
2016-05-05;-1.1301000000000012
2016-05-06;3.9967000000000006
2016-05-07;0.9012000000000002
2016-05-08;1.3763
2016-05-09;4.406699999999999
2016-05-10;1.1894999999999998
2016-05-11;2.0599000000000007
2016-05-12;-1.8171000000000004
2016-05-13;-4.1266
2016-05-14;0.6877
2016-05-15;1.9299999999999995
2016-05-16;-1.5288
2016-05-17;-7.934500000000002
2016-05-18;0.8433999999999998
2016-05-19;4.4163
2016-05-20;4.016
2016-05-21;0.5216999999999999
2016-05-22;1.9330999999999998
2016-05-23;4.481600000000002
2016-05-24;-0.9503999999999978
2016-05-25;-2.9604
2016-05-26;1.5851000000000002
2016-05-27;-0.5242000000000001
2016-05-28;-1.2355
2016-05-29;-1.243
2016-05-30;2.8651999999999997
2016-05-31;-1.0156000000000003
2016-06-01;-6.531000000000002
2016-06-02;1.0973000000000002
2016-06-03;5.037200000000001
2016-06-04;-1.1326
2016-06-05;-3.1461
2016-06-06;4.821399999999998
2016-06-07;-1.4198999999999988
2016-06-08;4.395
2016-06-09;10.105899999999998
2016-06-10;-2.5608000000000004
2016-06-11;-0.5844000000000001
2016-06-12;-0.0363
2016-06-13;1.2511999999999992
2016-06-14;-1.4298000000000015
2016-06-15;-10.752800000000002
2016-06-16;-2.3035000000000005
2016-06-17;6.0078000000000005
2016-06-18;-0.9647999999999999
2016-06-19;4.7106
2016-06-20;3.5049
2016-06-21;7.247800000000002
2016-06-22;7.149700000000002
2016-06-23;3.4805000000000006
2016-06-24;2.6329000000000007
2016-06-25;4.8422
2016-06-26;-1.5709000000000002
2016-06-27;1.5262999999999998
2016-06-28;-2.6289000000000007
2016-06-29;-2.5817
2016-06-30;2.1991
2016-07-01;-1.766
2016-07-02;-0.39999999999999997
2016-07-03;-1.8503
2016-07-04;-0.04069999999999996
2016-07-05;-3.312800000000001
2016-07-06;-2.0910999999999995
2016-07-07;-2.3975000000000017
2016-07-08;1.1222999999999996
2016-07-09;6.220000000000001
2016-07-10;0.7097000000000001
2016-07-11;5.3136
2016-07-12;0.6750000000000003
2016-07-13;-3.8637
2016-07-14;-1.9508000000000005
2016-07-15;0.5326
2016-07-16;0.49240000000000017
2016-07-17;-1.5851
2016-07-18;-4.690499999999998
2016-07-19;-2.6168000000000005
2016-07-20;-7.115799999999999
2016-07-21;-0.1483000000000002
2016-07-22;-6.0915
2016-07-23;-1.5097999999999998
2016-07-24;-0.3612000000000001
2016-07-25;-2.3768999999999996
2016-07-26;6.183700000000002
2016-07-27;1.638999999999999
2016-07-28;5.545899999999999
2016-07-29;-0.9628000000000001
2016-07-30;-2.0544
2016-07-31;-1.4591000000000005
2016-08-01;-6.993099999999999
2016-08-02;-3.352299999999999
2016-08-03;1.2935
2016-08-04;2.1029999999999998
2016-08-05;0.9287000000000005
2016-08-06;2.3824
2016-08-07;-0.9545999999999999
2016-08-08;2.1826999999999996
2016-08-09;-2.3543999999999996
2016-08-10;6.9808
2016-08-11;1.8832999999999989
2016-08-12;4.2452000000000005
2016-08-13;0.19729999999999998
2016-08-14;-0.4454
2016-08-15;1.5402999999999998
2016-08-16;0.19290000000000074
2016-08-17;-0.6358999999999997
2016-08-18;4.089099999999999
2016-08-19;0.5594
2016-08-20;0.15139999999999978
2016-08-21;2.1829999999999994
2016-08-22;-7.2436
2016-08-23;-3.6219000000000023
2016-08-24;0.6729
2016-08-25;0.5312
2016-08-26;1.2559
2016-08-27;-0.9935
2016-08-28;4.1382
2016-08-29;-1.8709000000000002
2016-08-30;-3.944599999999999
2016-08-31;-0.41279999999999906
2016-09-01;4.6964000000000015
2016-09-02;-2.2935
2016-09-03;-0.4691
2016-09-04;2.6012999999999993
2016-09-05;-4.873
2016-09-06;-2.9835
2016-09-07;-1.6497999999999995
2016-09-08;-1.5111999999999997
2016-09-09;2.2718999999999987
2016-09-10;1.0266
2016-09-11;-2.7844
2016-09-12;-2.9902000000000006
2016-09-13;-1.6185999999999998
2016-09-14;-6.0327
2016-09-15;-0.39799999999999985
2016-09-16;0.5029999999999994
2016-09-17;-1.025
2016-09-18;-1.3816000000000006
2016-09-19;-1.2683000000000004
2016-09-20;-2.416900000000001
2016-09-21;-0.8876000000000002
2016-09-22;-10.3626
2016-09-23;-7.344400000000001
2016-09-24;-1.3177
2016-09-25;0.40710000000000035
2016-09-26;-3.1755000000000004
2016-09-27;-5.2088
2016-09-28;-7.486200000000001
2016-09-29;-3.924299999999999
2016-09-30;-3.1314
2016-10-01;5.711000000000001
2016-10-02;1.6966
2016-10-03;1.3313999999999995
2016-10-04;-1.0183000000000004
2016-10-05;-0.9153000000000002
2016-10-06;-1.9552000000000007
2016-10-07;3.4373999999999993
2016-10-08;5.016499999999998
2016-10-09;-5.2932000000000015
2016-10-10;-6.557499999999999
2016-10-11;-6.823400000000001
2016-10-12;0.8413000000000004
2016-10-13;-0.6715999999999986
2016-10-14;-10.859000000000002
2016-10-15;-2.4820999999999995
2016-10-16;-5.6567
2016-10-17;2.189799999999999
2016-10-18;-3.518899999999999
2016-10-19;-9.502899999999997
2016-10-20;-3.3503000000000016
2016-10-21;-1.4455000000000005
2016-10-22;-2.8826
2016-10-23;-6.172300000000004
2016-10-24;0.9688999999999997
2016-10-25;1.3222999999999996
2016-10-26;4.629299999999999
2016-10-27;1.4853000000000005
2016-10-28;-10.936100000000001
2016-10-29;-1.9886000000000004
2016-10-30;-1.9484999999999997
2016-10-31;-8.182400000000003
2016-11-01;-3.8797000000000006
2016-11-02;-3.5365
2016-11-03;-6.3948
2016-11-04;-0.2918000000000003
2016-11-05;2.3534
2016-11-06;-5.175500000000001
2016-11-07;5.807
2016-11-08;-2.2222999999999993
2016-11-09;-11.124399999999998
2016-11-10;-1.9913999999999996
2016-11-11;-5.390500000000001
2016-11-12;-4.8982
2016-11-13;4.8192
2016-11-14;1.2065
2016-11-15;0.12890000000000024
2016-11-16;-3.2470999999999997
