2016-04-01;4.2698
2016-04-02;-1.8827999999999974
2016-04-03;-0.6135999999999998
2016-04-04;-1.4440000000000008
2016-04-05;-0.33719999999999956
2016-04-06;-6.420099999999999
2016-04-07;-0.3262999999999994
2016-04-08;-7.283899999999999
2016-04-09;-0.14700000000000057
2016-04-10;-4.1974
2016-04-11;-2.471800000000001
2016-04-12;8.889399999999998
2016-04-13;-5.8468
2016-04-14;3.286800000000002
2016-04-15;-8.764400000000004
2016-04-16;1.5935000000000008
2016-04-17;7.8826
2016-04-18;10.337999999999997
2016-04-19;1.3292999999999988
2016-04-20;2.5766
2016-04-21;16.603499999999997
2016-04-22;0.999099999999999
2016-04-23;4.543700000000001
2016-04-24;7.047300000000001
2016-04-25;-0.3519000000000004
2016-04-26;8.414200000000001
2016-04-27;11.927999999999999
2016-04-28;-8.738599999999998
2016-04-29;-1.713499999999998
2016-04-30;-2.194
2016-05-01;-0.11129999999999995
2016-05-02;1.8421000000000003
2016-05-03;7.754300000000004
2016-05-04;5.911500000000002
2016-05-05;9.6288
2016-05-06;-25.07120000000002
2016-05-07;8.9105
2016-05-08;8.539299999999995
2016-05-09;5.718699999999998
2016-05-10;5.333399999999998
2016-05-11;2.6576000000000026
2016-05-12;-5.135800000000001
2016-05-13;2.4001999999999986
2016-05-14;1.5243000000000002
2016-05-15;-1.6900000000000004
2016-05-16;1.7373000000000007
2016-05-17;8.353600000000002
2016-05-18;3.3343000000000007
2016-05-19;-5.927299999999998
2016-05-20;4.9256
2016-05-21;1.1886
2016-05-22;0.6634999999999998
2016-05-23;1.2228000000000012
2016-05-24;-11.262000000000008
2016-05-25;-2.9743999999999997
2016-05-26;-5.806799999999996
2016-05-27;4.6004000000000005
2016-05-28;0.09300000000000008
2016-05-29;2.7156000000000002
2016-05-30;-1.2290999999999999
2016-05-31;2.635900000000005
2016-06-01;-17.299300000000002
2016-06-02;-6.677499999999987
2016-06-03;-15.842199999999991
2016-06-04;-0.5285000000000002
2016-06-05;-6.0150999999999994
2016-06-06;-21.934199999999997
2016-06-07;-12.236799999999993
2016-06-08;2.8437
2016-06-09;10.491600000000002
2016-06-10;-0.6883000000000015
2016-06-11;0.3910000000000019
2016-06-12;1.8028000000000002
2016-06-13;-8.053299999999997
2016-06-14;-13.4196
2016-06-15;-10.455799999999996
2016-06-16;1.7492999999999992
2016-06-17;2.4412999999999996
2016-06-18;-3.1576999999999997
2016-06-19;0.8659999999999998
2016-06-20;-10.6123
2016-06-21;5.492100000000001
2016-06-22;-16.43510000000001
2016-06-23;-2.2795000000000005
2016-06-24;-4.3646
2016-06-25;0.21620000000000006
2016-06-26;0.824299999999999
2016-06-27;-3.4269
2016-06-28;-1.7091999999999994
2016-06-29;-3.1669000000000014
2016-06-30;2.9925
2016-07-01;-7.774299999999999
2016-07-02;6.437700000000003
2016-07-03;-8.600800000000001
2016-07-04;-2.5330999999999992
2016-07-05;-13.0174
2016-07-06;-13.710399999999996
2016-07-07;-11.622200000000001
2016-07-08;-14.518600000000003
2016-07-09;1.2072
2016-07-10;-1.6742000000000006
2016-07-11;5.005199999999998
2016-07-12;17.851799999999994
2016-07-13;-0.4094000000000037
2016-07-14;-1.8277999999999996
2016-07-15;-5.258499999999999
2016-07-16;-5.6261
2016-07-17;-0.08109999999999973
2016-07-18;-8.841400000000002
2016-07-19;-4.998100000000001
2016-07-20;0.8278000000000002
2016-07-21;5.130099999999998
2016-07-22;-7.190199999999997
2016-07-23;-6.066299999999998
2016-07-24;-0.3186000000000001
2016-07-25;13.153199999999996
2016-07-26;-10.423300000000001
2016-07-27;-0.20939999999999703
2016-07-28;11.854899999999997
2016-07-29;-10.0086
2016-07-30;-5.4361000000000015
2016-07-31;-8.283999999999999
2016-08-01;-23.64699999999999
2016-08-02;-24.52059999999999
2016-08-03;-13.744800000000001
2016-08-04;-11.961399999999998
2016-08-05;-6.957099999999995
2016-08-06;-4.568300000000002
2016-08-07;0.5685999999999998
2016-08-08;7.157699999999999
2016-08-09;-10.942200000000001
2016-08-10;-0.7785
2016-08-11;-9.441699999999997
2016-08-12;-5.928000000000001
2016-08-13;-3.679499999999999
2016-08-14;4.051900000000001
2016-08-15;-1.2055000000000022
2016-08-16;-17.685999999999993
2016-08-17;-18.433499999999995
2016-08-18;-6.5135000000000005
2016-08-19;-5.712499999999992
2016-08-20;4.8513
2016-08-21;-12.319000000000004
2016-08-22;-21.731599999999993
2016-08-23;-11.731999999999996
2016-08-24;-11.021499999999985
2016-08-25;-25.23869999999999
2016-08-26;-13.14639999999999
2016-08-27;1.0775000000000003
2016-08-28;9.674700000000003
2016-08-29;-7.007799999999999
2016-08-30;-11.3685
2016-08-31;-8.231499999999995
2016-09-01;1.024800000000003
2016-09-02;2.2324999999999995
2016-09-03;2.7585
2016-09-04;1.3027000000000002
2016-09-05;-2.3288999999999995
2016-09-06;5.3096
2016-09-07;-6.1049000000000015
2016-09-08;-13.719499999999998
2016-09-09;-7.526899999999997
2016-09-10;5.5399
2016-09-11;-10.024
2016-09-12;-9.596100000000002
2016-09-13;1.2779000000000007
2016-09-14;3.091000000000001
2016-09-15;7.684000000000002
2016-09-16;-12.391799999999996
2016-09-17;-8.213299999999998
2016-09-18;-4.613200000000004
2016-09-19;-7.248299999999993
2016-09-20;-22.0719
2016-09-21;-4.919099999999996
2016-09-22;-10.281800000000004
2016-09-23;-18.27590000000001
2016-09-24;-6.5519
2016-09-25;-8.059999999999997
2016-09-26;-16.573700000000006
2016-09-27;-5.488299999999995
2016-09-28;-0.7262000000000021
2016-09-29;-11.688899999999993
2016-09-30;-10.22290000000001
2016-10-01;-5.954300000000001
2016-10-02;-0.5442999999999998
2016-10-03;-16.611600000000003
2016-10-04;-24.710499999999975
2016-10-05;-19.658700000000007
2016-10-06;-12.6091
2016-10-07;-2.3939999999999984
2016-10-08;-37.34160000000002
2016-10-09;-22.9274
2016-10-10;-49.03000000000004
2016-10-11;-25.45160000000002
2016-10-12;-10.294999999999993
2016-10-13;-7.252199999999999
2016-10-14;-14.029300000000005
2016-10-15;-16.298899999999996
2016-10-16;-3.2965999999999975
2016-10-17;-4.535299999999999
2016-10-18;-4.835299999999998
2016-10-19;-12.984999999999994
2016-10-20;-28.76599999999999
2016-10-21;-16.984499999999997
2016-10-22;-11.607200000000002
2016-10-23;-11.501399999999999
2016-10-24;-1.5806
2016-10-25;-18.8029
2016-10-26;-8.9705
2016-10-27;-8.979999999999997
2016-10-28;-3.842600000000002
2016-10-29;-11.1932
2016-10-30;3.7374
2016-10-31;-16.989
2016-11-01;2.964200000000005
2016-11-02;-3.845399999999998
2016-11-03;-1.3101999999999974
2016-11-04;-10.434899999999999
2016-11-05;2.1065000000000005
2016-11-06;-7.092399999999998
2016-11-07;-4.9634
2016-11-08;-10.263499999999993
2016-11-09;26.5215
2016-11-10;0.08700000000000019
2016-11-11;3.8511000000000006
2016-11-12;0.054700000000000304
2016-11-13;-2.0841
2016-11-14;7.9620999999999995
2016-11-15;-1.8278
2016-11-16;-4.5118
